"Código Plan",Plan,Cohorte,Sede,RUN,DV,Nombres,"Apellido Paterno","Apellido Materno","Número de alumno","Periodo Asignatura","Código Asignatura",Asignatura,Convocatoria,Calificación,Nota
HP1,"Magia PLAN 2003",1994-01,Hogwarts,21532307,7,DELZI,MONTALVA,MERELLO,401048,1994-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1994-01,Hogwarts,15027680,4,ENRIQUEZ,COLIHUINCA,JAULLAC,469053,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1994-01,Hogwarts,15782221,8,SOL,"MC NIVEN",BURGOS,484056,1994-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1994-01,Hogwarts,17936207,3,LUKAS,GAMBOA,NANCUL,434017,1994-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1994-01,Hogwarts,14054791,3,DANTER,FRANZ,CARRIZO,588077,1994-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1994-01,Hogwarts,11030915,5,ROMINIC,SAMPIERI,COLABELLO,481087,1994-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1994-01,Hogwarts,12912288,5,SARAY,LONCON,BETANCOURT,495994,1994-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1994-01,Hogwarts,16502605,9,CESAR,"SANCHEZ DE LOZA",VALDENEGRO,597995,1995-01,GH172,"MAGIA POLITICA",DIC,SD,
HP1,"Magia PLAN 2003",1994-01,Hogwarts,6082134,9,NORIELA,TOPP,VELASCO,590998,1994-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",1994-01,Hogwarts,14054791,3,DANTER,FRANZ,CARRIZO,588077,1994-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,24737174,4,CHARLES,KRIMAN,MARIHUAN,572933,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,7540535,2,MACAREN,OVALLE,AVILA,396842,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,24762129,7,VIVIANA,LEVIO,HOLBUT,553952,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,15265364,K,IRMA,HUAIQUIMILLA,VÉLIZ,584954,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,8473912,5,ROBISON,MUSSA,HORTA,606969,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,20300561,K,MARIEL,FOSTER,SCHEEL,577982,1995-01,GH172,"MAGIA POLITICA",DIC,SD,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,18221722,K,NIKITA,ELICES,CABIESES,614885,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,9588423,3,FRANCISC,ARISTEGUI,QUINTUPURAI,377892,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,15691111,9,NOHEMI,RICCARDI,PERALTA,586905,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,17293770,1,GABY,POVEDA,VALLEJO,384906,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,22700583,3,YOLAN,SAMUR,CHACÓN,543909,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,18265812,0,MAINA,CASTIBLANCO,CAZOR,379844,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,25411727,3,CHARIF,VICTORIANO,MENAS,533929,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1995-01,Hogwarts,17458505,2,MARCEAUX,VELASCO,VALVERDE,456931,1995-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,4413126,9,SOLEDA,HABERT,FAVI,465672,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,4904962,9,MELANI,VILLEGAS,FORTE,426852,1996-01,GH172,"MAGIA POLITICA",DIC,SD,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,16180742,9,FRANCO,YARMUCH,LAUBREAUX,423707,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,4418023,2,KATHIA,COLLONAO,BEYER,639714,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,16761770,6,NAHARA,YUS,CATRILEO,368626,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,13878582,9,MATHIAS,HIPP,JAUREGUI,445693,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,15177688,4,YELIZA,CONDE,ATÁN,380710,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,25505002,0,ALLAN,BORLANDO,MURGA,602610,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,6703957,7,AMY,VICUÑA,HAMATI,465632,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,6225481,1,IGNACIA,LAMA,TORNINI,449690,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,22551626,3,KONSTANZA,CABALL,ALISTE,522712,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,24225026,2,BRUNO,OSSA,COLLIO,437706,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,17485908,5,FRANKO,"GASTON DE IRIARTE","DE CASO",409641,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,8602024,6,IVAN,CONTRERAS,SANTELICES,592642,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,17436898,6,JENSON,NICHOLLS,GAMONAL,552613,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,8231362,4,MARCIAL,BUDIL,VILO,643638,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,21762864,5,AVELIN,MEJIA,REVILLA,492645,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,6152624,2,LORETTO,PORTALES,NEGRETE,486778,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,17779740,2,SUILAN,GRANADA,WADDINGTON,555617,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,19110388,5,KATIUSKA,"GARCIA DE LA PASTORA",BAETTIG,436783,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,17298980,8,MERI,BAEZ,CAMUS,378615,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,16130314,2,YANKA,CEJUDO,DINAMARCA,424846,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,17111829,0,VIANKA,AMENGUAL,HIRCASH,652694,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,18234267,6,DEJESÚS,ROBLEDO,CELAYA,400624,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,25899265,0,KAROLAY,ORMAZÁBAL,BLANC,563637,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,17896384,7,NASTHIA,REINIKE,MADRIAGA,602711,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,13787517,5,YANTHIL,"PENA Y LILLO",WILHELM,608636,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,6651362,7,GIOVANNA,DALANNAIS,VIGORENA,487625,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,11500546,K,KIMIE,SALVO,SALAMANCA,459704,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,14635813,4,FELICIANO,ALMONTE,PASSALACQUA,487670,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,22101449,9,SLOMITT,FILGUEIRA,DENEY,530696,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,9666034,4,JANNIFFER,VÁSQUEZ,DEISCHLER,523647,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,20915316,8,DEISSI,BEYER,LLANCANAO,594630,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,7011848,K,ROCÍO,GUEVARA,UNDURRAGA,606698,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,23506434,2,EDSON,URBANO,ORSI,400705,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,18885934,0,RAÚL,STUARDO,ROIG,612708,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,11362075,2,BASILIO,LOISELLE,ENAKIHIE,379628,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,19050925,2,DINA,SUÁREZ,GIGOUX,649616,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,18096780,7,ANGELICA,"PENA Y LILLO",BELSO,404621,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,14469831,2,ROMINA,EMHART,LALLEMAND,383713,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,4519082,K,INDULFO,SAINT-JEAN,CATALAN,635701,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,6060741,4,MIRIAN,ILDEFONSO,SAFFIE,593634,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,10943390,6,STEFFI,DEISCHLER,AGUILÓ,592629,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,23302261,6,JULIAN,ARANGUIZ,ALEGRIA,530620,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,10811163,0,RAZIEL,DEVOTO,ALCAZAR,626702,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,6450435,0,VERONIC,CONDE,BASOALTO,370699,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,11321256,9,JUSTIN,"DE BORGUIE",CHICIOADA,485695,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,10411875,3,ZARINA,MACKENZIE,RIVAL,543662,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,10304337,6,CARLO,SLACHEVSKY,GERALD,555715,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,25075794,2,ASSAD,GRECO,CONDE,493736,1998-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,25097309,2,RONNIE,BARRÍA,CERRUTTI,557627,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,14667033,2,JOSEFINA,CLARIA,BALART,401618,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,18042528,2,CHRISTOFHER,ARAUCO,ALCANTARA,541623,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,16349104,9,ARANZA,MARRERO,LUNA,531697,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,22721960,5,ANGELIC,BRUNETTI,AVACA,623633,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,23489433,6,YOSSELIN,AUGOSTO,SINOVCIC,651614,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,18877094,8,GABRIELA,OCAMPO,SELEME,604619,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,16448721,7,KENDRO,SCHINDLER,CARRIEL,422709,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,4131722,K,JOAQUÍN,COBOS,YARAD,408622,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,12228259,1,DARLENE,BLANCO,STAPPUNG,425612,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,12304332,9,MORY,AGÜERO,DEVAUD,502691,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,9137371,5,GEOVANA,PAGANI,VELÁSQUEZ,444671,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,14563412,3,CHARITO,DOWNEY,MORCHIO,447635,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,14300063,4,RUSELL,RENDOLL,VILLALOBOS,438640,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,18743451,5,YARISKA,BRILLAY,ALBANEZ,593609,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,20177004,6,KENYERIT,ERLER,LLAÑA,574692,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1996-01,Hogwarts,10553954,0,ALEX,CHINGA,CORTÉS-MONROY,499700,1996-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1997-01,Hogwarts,25433393,K,NICHOLAS,PROVOSTE,MAYA,490451,1997-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1997-01,Hogwarts,5568839,6,DELAPAZ,COSTAGLIOLA,RADONICH,622476,1997-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1997-01,Hogwarts,4144052,3,SIANA,CHEPILLO,KRAUTZ,414459,1997-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1997-01,Hogwarts,8936867,9,IRIS,ARISMENDI,OTÁROLA,615471,1997-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1997-01,Hogwarts,4536051,2,NATAN,IBAR,ECK,436472,1997-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1997-01,Hogwarts,21043581,2,GIOVANA,SANTELICES,STORMESAN,423604,1997-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1997-01,Hogwarts,9849596,7,YURI,CERRO,GILLIBRAND,557468,1997-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1997-01,Hogwarts,20977199,3,AVELIN,NAZAL,CERENIC,493470,1997-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1997-01,Hogwarts,4231009,8,SUYEN,RIGUERO,VILLARREAL,411477,1997-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1997-01,Hogwarts,15304435,3,MARTA,ZANOTTI,PASSALACQUA,603478,1997-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1997-01,Hogwarts,25763176,7,RENÁN,"LA FLOR",ÑANCO,603465,1997-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1997-01,Hogwarts,12619945,4,BALBI,HARPER,BIANCHI,501467,1997-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1998-01,Hogwarts,9601034,1,DOUGLAS,CAFFARENA,ORSI,452182,1998-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1998-01,Hogwarts,9007951,K,SANTI,TURINA,HOLBUT,455479,1998-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1998-01,Hogwarts,21156093,9,EDWARDS,GROS,LAZZERINI,642419,1998-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1998-01,Hogwarts,6042259,2,NAZARETH,MASÍAS,PAVEZ,378179,1998-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1998-01,Hogwarts,9150079,6,JULIETH,FLUXÁ,TAMAYO,382481,1998-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1998-01,Hogwarts,7729615,4,JOAN,ROUANET,SUTHERLAND,648178,1998-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1998-01,Hogwarts,9299440,0,LISBETH,GACITUA,OROS,393483,1998-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1998-01,Hogwarts,5085274,K,AYMARA,ARTUS,REHL,365181,1998-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1998-01,Hogwarts,7706159,0,MALENKA,MAISTO,PANTOJA,372488,1998-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1998-01,Hogwarts,9798821,2,YRAZI,CERVA,ALERT,546489,1998-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1998-01,Hogwarts,7005313,8,GIANITZA,"COSTA DEL RIO",ERBS,625491,1998-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",1998-01,Hogwarts,6042259,2,NAZARETH,MASÍAS,PAVEZ,378179,1998-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1999-01,Hogwarts,10630830,9,RICHARDS,VIDAURRE,CERPA,539005,1999-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1999-01,Hogwarts,18822241,9,JOHNY,RUMINOT,BRICEÑO,628002,1999-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1999-01,Hogwarts,17608106,9,BAITIARE,PACHADO,CAVALIERI,584001,1999-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1999-01,Hogwarts,20931361,9,DARWIN,MAULEN,SEURA,455003,1999-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",1999-01,Hogwarts,23475425,9,FRANCCESCA,REHHOF,BUSCAGLIONE,425049,1999-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",1999-01,Hogwarts,19523147,7,JENNIFE,ASPEE,LEPE,606201,2004-01,GH172,"MAGIA POLITICA",DIC,SD,
HP1,"Magia PLAN 2003",2000-01,Hogwarts,14654282,3,GIANITZA,VIGOUROUX,MANQUELIPE,549228,2000-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2000-01,Hogwarts,6400053,0,ELÍAS,CHICAHUAL,GHIARDO,387280,2000-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2000-01,Hogwarts,16832615,0,YASMÍN,CAMINADA,BERRIOS,436229,2000-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2000-01,Hogwarts,5460279,3,ROSER,HUITRAIQUEO,ESPEJO,627334,2000-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2000-01,Hogwarts,14874213,5,AMBRO,ECHEVERRIA,HUENQUIL,486227,2000-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",2000-01,Hogwarts,14654282,3,GIANITZA,VIGOUROUX,MANQUELIPE,549228,2000-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",2000-01,Hogwarts,6400053,0,ELÍAS,CHICAHUAL,GHIARDO,387280,2000-01,GH172,"MAGIA POLITICA",JUL,CV,
HW1,"Magia NOCTURNA PLAN 2003",2000-01,Hogwarts,17394618,6,FABRIZIO,GUAMÁN,MAC-INNES,488325,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2001-01,Hogwarts,9831284,3,DANIELLA,WITTERSHEIM,ALMUNA,485232,2001-01,GH172,"MAGIA POLITICA",DIC,SD,
HP1,"Magia PLAN 2003",2001-01,Hogwarts,9831284,3,DANIELLA,WITTERSHEIM,ALMUNA,485232,2002-01,GH172,"MAGIA POLITICA",DIC,SD,
HP1,"Magia PLAN 2003",2001-01,Hogwarts,21979578,6,FRANCESCA,HUENULAF,GUAJARDO,551075,2001-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2001-01,Hogwarts,18837642,9,ESTEFANYA,CORTES,MALAMUD,508072,2001-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",2001-01,Hogwarts,6170436,0,ROBERT,SOUSA,ARACENA,468048,2001-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",2001-01,Hogwarts,4662238,K,LUJÁN,CERENIC,GLADE,575049,2001-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",2001-01,Hogwarts,25174845,7,KARECZA,THOMPSON,BALICH,423331,2001-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2002-01,Hogwarts,22729872,7,DAYARETH,ABELLO,PICON,536083,2003-01,GH172,"MAGIA POLITICA",DIC,SD,
HP1,"Magia PLAN 2003",2002-01,Hogwarts,21073520,K,GUISELA,ALBIE,JADUE,628866,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2002-01,Hogwarts,13723559,1,YORDETH,CORAL,VILLOUTA,366869,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2002-01,Hogwarts,16223581,K,GERARDINA,BRITO,PERUSINA,487878,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2002-01,Hogwarts,25011917,1,ZAIDA,BELMAR,CABALL,502873,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2002-01,Hogwarts,15174624,0,LEONARD,OYANADER,BACCELIERE,393877,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2002-01,Hogwarts,14405734,7,ZAMAR,MARIMAN,HERBORN,442874,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2002-01,Hogwarts,13924527,5,PRUEBA,GARAGAY,FAVI,392864,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HP1,"Magia PLAN 2003",2002-01,Hogwarts,18180173,0,LORENS,BERGUECIO,MUNOZ,414865,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",2002-01,Hogwarts,7315075,5,SIGRID,CAÑAS,DUBÓ,418033,2003-01,GH172,"MAGIA POLITICA",DIC,SD,
HW1,"Magia NOCTURNA PLAN 2003",2002-01,Hogwarts,21073520,K,GUISELA,ALBIE,JADUE,628866,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",2002-01,Hogwarts,24153783,4,INES,GOMEZ,SANTIBAÑEZ,628872,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",2002-01,Hogwarts,13723559,1,YORDETH,CORAL,VILLOUTA,366869,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",2002-01,Hogwarts,5059927,K,EYLEEN,COCEVER,LEVA,482315,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",2002-01,Hogwarts,7749795,9,DOMINGO,BERTOLONE,ZARZAR,622016,2004-01,GH172,"MAGIA POLITICA",DIC,SC,
HW1,"Magia NOCTURNA PLAN 2003",2002-01,Hogwarts,18037648,K,EPIFANIA,MEDEL,HAMASAKI,419335,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",2002-01,Hogwarts,9028740,2,GÉNESIS,NAVARRO,PILLADO,538859,2004-01,GH172,"MAGIA POLITICA",DIC,SD,
HW1,"Magia NOCTURNA PLAN 2003",2002-01,Hogwarts,10068005,3,ANTONIO,JAUREGUI,CORTINEZ,466057,2002-01,GH172,"MAGIA POLITICA",DIC,CV,
HW1,"Magia NOCTURNA PLAN 2003",2006-01,Hogwarts,6329678,K,NACOR,CONEJERA,GUIXE,650355,2004-01,GH172,"MAGIA POLITICA",DIC,SC,
GH1,"Magia (Uagadou NOCTURNA) PLAN 2003",2003-01,Uagadou,23220383,K,DAYANE,RECABAL,MANTILLA,445021,2004-01,GH172,"MAGIA POLITICA",DIC,SC,
GH1,"Magia (Uagadou NOCTURNA) PLAN 2003",2003-01,Uagadou,12418141,3,IBRAHIM,MAGNA,ARCAY,463031,2004-01,GH172,"MAGIA POLITICA",DIC,SC,
GH1,"Magia (Uagadou NOCTURNA) PLAN 2003",2003-01,Uagadou,8835949,8,TAHIA,SANTANA,"DE SOUZA",496024,2004-01,GH172,"MAGIA POLITICA",DIC,SC,
